Time,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,
10/4/2022 5:45,20.8,1,1.38,1,2,1,545,1,86.4,1,7.72,1
10/4/2022 6:00,20.8,1,1.34,1,1.76,1,545,1,86,1,7.68,1
10/4/2022 6:15,20.8,1,1.31,1,1.65,1,545,1,85.8,1,7.67,1
10/4/2022 6:30,20.8,1,1.28,1,1.93,1,544,1,85.6,1,7.65,1
10/4/2022 6:45,20.8,1,1.25,1,2.06,1,543,1,85.4,1,7.63,1
10/4/2022 7:00,20.8,1,1.22,1,1.96,1,543,1,85.1,1,7.6,1
10/4/2022 7:15,20.8,1,1.2,1,6.39,1,542,1,84.8,1,7.57,1
10/4/2022 7:30,20.9,1,1.18,1,3.62,1,542,1,84.7,1,7.56,1
10/4/2022 7:45,20.9,1,1.17,1,1.55,1,541,1,84.5,1,7.54,1
10/4/2022 8:00,20.9,1,1.16,1,2.07,1,541,1,84.1,1,7.5,1
10/4/2022 8:15,20.9,1,1.17,1,1.53,1,541,1,81.9,1,7.3,1
10/4/2022 8:30,20.9,1,1.19,1,1.2,1,542,1,77.3,1,6.89,1
10/4/2022 8:45,20.9,1,1.22,1,2.67,1,542,1,82.7,1,7.37,1
10/4/2022 9:00,20.9,1,1.26,1,4.11,1,542,1,83.4,1,7.44,1
10/4/2022 9:15,20.9,1,1.29,1,2.51,1,541,1,84.6,1,7.54,1
10/4/2022 9:30,20.9,1,1.32,1,1.77,1,542,1,85,1,7.58,1
10/4/2022 9:45,20.9,1,1.35,1,1.56,1,542,1,84.3,1,7.51,1
10/4/2022 10:00,20.9,1,1.39,1,2.53,1,542,1,85.2,1,7.6,1
10/4/2022 10:15,20.9,1,1.42,1,1.94,1,547,1,85.8,1,7.65,1
10/4/2022 10:30,20.9,1,1.45,1,2,1,565,1,87.5,1,7.8,1
10/4/2022 10:45,20.9,1,1.49,1,1.68,1,571,1,87.8,1,7.83,1
10/4/2022 11:00,20.9,1,1.52,1,2.22,1,575,1,88.7,1,7.91,1
10/4/2022 11:15,20.9,1,1.55,1,1.58,1,575,1,89.2,1,7.95,1
10/4/2022 11:30,20.9,1,1.59,1,1.73,1,582,1,89.8,1,8.01,1
10/4/2022 11:45,20.9,1,1.62,1,2.15,1,597,1,90.8,1,8.1,1
10/4/2022 12:00,20.9,1,1.66,1,1.7,1,606,1,91,1,8.12,1
10/4/2022 12:15,20.9,1,1.69,1,1.76,1,612,1,91.7,1,8.18,1
10/4/2022 12:30,20.9,1,1.72,1,1.96,1,622,1,92.3,1,8.23,1
10/4/2022 12:45,20.9,1,1.74,1,2.03,1,629,1,93.5,1,8.33,1
10/4/2022 13:00,21,1,1.77,1,1.9,1,637,1,94.5,1,8.41,1
10/4/2022 13:15,21,1,1.79,1,5.53,1,650,1,94.8,1,8.43,1
10/4/2022 13:30,21,1,1.82,1,3.07,1,656,1,95.4,1,8.49,1
10/4/2022 13:45,21.1,1,1.83,1,1.63,1,662,1,96.4,1,8.57,1
10/4/2022 14:00,21.1,1,1.84,1,2.05,1,665,1,96.2,1,8.55,1
10/4/2022 14:15,21.1,1,1.85,1,1.39,1,666,1,95.8,1,8.51,1
10/4/2022 14:30,21.1,1,1.85,1,1.48,1,665,1,96.4,1,8.56,1
10/4/2022 14:45,21.2,1,1.85,1,1.26,1,668,1,94,1,8.34,1
10/4/2022 15:00,21.2,1,1.84,1,1.37,1,670,1,91.4,1,8.11,1
10/4/2022 15:15,21.2,1,1.82,1,1.79,1,671,1,96.8,1,8.59,1
10/4/2022 15:30,21.2,1,1.8,1,1.74,1,662,1,98.3,1,8.71,1
10/4/2022 15:45,21.2,1,1.78,1,2.21,1,666,1,99.1,1,8.78,1
10/4/2022 16:00,21.2,1,1.76,1,1.81,1,664,1,98.6,1,8.74,1
10/4/2022 16:15,21.2,1,1.74,1,1.93,1,660,1,98.8,1,8.76,1
10/4/2022 16:30,21.2,1,1.71,1,1.76,1,655,1,98.5,1,8.73,1
10/4/2022 16:45,21.1,1,1.69,1,1.6,1,648,1,97.1,1,8.62,1
10/4/2022 17:00,21.1,1,1.67,1,1.72,1,629,1,96.4,1,8.56,1
10/4/2022 17:15,21.1,1,1.65,1,1.53,1,624,1,95.8,1,8.5,1
10/4/2022 17:30,21.1,1,1.63,1,1.93,1,627,1,95.3,1,8.47,1
10/4/2022 17:45,21,1,1.61,1,1.5,1,619,1,94.5,1,8.4,1
10/4/2022 18:00,21,1,1.59,1,1.87,1,609,1,93.8,1,8.34,1
10/4/2022 18:15,21.1,1,1.57,1,1.7,1,588,1,91.9,1,8.17,1
10/4/2022 18:30,21.1,1,1.56,1,1.86,1,590,1,91.9,1,8.17,1
10/4/2022 18:45,21.1,1,1.56,1,1.89,1,585,1,91.2,1,8.1,1
10/4/2022 19:00,21.1,1,1.56,1,1.17,1,589,1,90.7,1,8.07,1
10/4/2022 19:15,21.1,1,1.57,1,1.15,1,582,1,87.5,1,7.77,1
10/4/2022 19:30,21.1,1,1.59,1,1.14,1,579,1,83.4,1,7.41,1
10/4/2022 19:45,21.1,1,1.62,1,1.52,1,585,1,88.7,1,7.89,1
10/4/2022 20:00,21,1,1.64,1,1.54,1,577,1,88.6,1,7.88,1
10/4/2022 20:15,21,1,1.67,1,1.47,1,580,1,90.1,1,8.01,1
10/4/2022 20:30,21,1,1.7,1,1.47,1,588,1,90.3,1,8.04,1
10/4/2022 20:45,21,1,1.73,1,2.19,1,594,1,92,1,8.19,1
10/4/2022 21:00,21,1,1.76,1,1.95,1,606,1,93,1,8.28,1
10/4/2022 21:15,21,1,1.79,1,1.95,1,661,1,94.1,1,8.37,1
10/4/2022 21:30,21,1,1.82,1,2.81,1,691,1,94.7,1,8.42,1
10/4/2022 21:45,21,1,1.86,1,2.3,1,704,1,95.2,1,8.47,1
10/4/2022 22:00,21,1,1.89,1,1.94,1,709,1,95.3,1,8.48,1
10/4/2022 22:15,21,1,1.93,1,1.79,1,730,1,95.5,1,8.5,1
10/4/2022 22:30,21,1,1.96,1,1.9,1,744,1,95.8,1,8.52,1
10/4/2022 22:45,21,1,1.99,1,1.81,1,741,1,95.8,1,8.52,1
10/4/2022 23:00,21,1,2.02,1,1.93,1,742,1,96.2,1,8.56,1
10/4/2022 23:15,21,1,2.05,1,3.04,1,738,1,96.1,1,8.55,1
10/4/2022 23:30,21,1,2.07,1,1.45,1,749,1,96.1,1,8.55,1
10/4/2022 23:45,21,1,2.09,1,1.66,1,752,1,96.7,1,8.6,1
10/5/2022 0:00,21,1,2.11,1,1.62,1,768,1,97.6,1,8.68,1
10/5/2022 0:15,21,1,2.12,1,1.27,1,787,1,96.9,1,8.62,1
10/5/2022 0:30,21,1,2.13,1,1.5,1,795,1,96.1,1,8.55,1
10/5/2022 0:45,21,1,2.12,1,2.4,1,795,1,94.5,1,8.41,1
10/5/2022 1:00,21,1,2.11,1,1.34,1,797,1,92.9,1,8.27,1
10/5/2022 1:15,21,1,2.09,1,2.02,1,817,1,98.4,1,8.76,1
10/5/2022 1:30,21,1,2.07,1,1.85,1,809,1,99.6,1,8.86,1
10/5/2022 1:45,21,1,2.04,1,1.9,1,811,1,99.8,1,8.88,1
10/5/2022 2:00,20.9,1,2.01,1,2.11,1,670,1,98.3,1,8.77,1
10/5/2022 2:15,20.9,1,1.98,1,1.97,1,717,1,97.8,1,8.71,1
10/5/2022 2:30,20.9,1,1.95,1,1.97,1,651,1,96.8,1,8.63,1
10/5/2022 2:45,20.9,1,1.92,1,3.77,1,591,1,95.8,1,8.54,1
10/5/2022 3:00,20.9,1,1.88,1,2.33,1,661,1,95.8,1,8.54,1
10/5/2022 3:15,20.9,1,1.85,1,2.08,1,660,1,95.3,1,8.49,1
10/5/2022 3:30,20.9,1,1.82,1,2.41,1,641,1,93.9,1,8.37,1
10/5/2022 3:45,20.9,1,1.78,1,2.43,1,628,1,92.7,1,8.27,1
10/5/2022 4:00,20.8,1,1.75,1,2.05,1,634,1,92.2,1,8.23,1
10/5/2022 4:15,20.8,1,1.72,1,2.28,1,632,1,91.9,1,8.2,1
10/5/2022 4:30,20.8,1,1.68,1,2.12,1,619,1,91,1,8.12,1
10/5/2022 4:45,20.8,1,1.64,1,2.03,1,611,1,90.6,1,8.09,1
10/5/2022 5:00,20.8,1,1.61,1,2.05,1,607,1,90.4,1,8.07,1
10/5/2022 5:15,20.8,1,1.57,1,2.09,1,601,1,89.9,1,8.03,1
10/5/2022 5:30,20.8,1,1.53,1,2.36,1,587,1,89,1,7.95,1
10/5/2022 5:45,20.8,1,1.5,1,2.12,1,580,1,88.1,1,7.87,1
10/5/2022 6:00,20.8,1,1.46,1,2.49,1,574,1,87.5,1,7.82,1
10/5/2022 6:15,20.8,1,1.43,1,2.44,1,570,1,87.1,1,7.78,1
10/5/2022 6:30,20.8,1,1.39,1,1.9,1,567,1,86.7,1,7.74,1
10/5/2022 6:45,20.8,1,1.36,1,1.86,1,563,1,86.3,1,7.71,1
10/5/2022 7:00,20.8,1,1.32,1,1.9,1,560,1,85.8,1,7.66,1
10/5/2022 7:15,20.8,1,1.29,1,1.82,1,558,1,85.6,1,7.65,1
10/5/2022 7:30,20.8,1,1.26,1,2.16,1,557,1,85.8,1,7.66,1
10/5/2022 7:45,20.8,1,1.23,1,2.13,1,556,1,85.4,1,7.63,1
10/5/2022 8:00,20.9,1,1.2,1,1.55,1,555,1,85.3,1,7.61,1
10/5/2022 8:15,20.9,1,1.18,1,3.24,1,554,1,85.3,1,7.61,1
10/5/2022 8:30,20.9,1,1.15,1,1.55,1,553,1,85.1,1,7.59,1
10/5/2022 8:45,20.9,1,1.14,1,2.15,1,552,1,84.9,1,7.56,1
10/5/2022 9:00,20.9,1,1.14,1,3.2,1,552,1,83.9,1,7.48,1
10/5/2022 9:15,21,1,1.15,1,1.64,1,552,1,79.5,1,7.08,1
10/5/2022 9:30,21,1,1.17,1,2.03,1,553,1,76.2,1,6.78,1
10/5/2022 9:45,21,1,1.2,1,1.6,1,552,1,84.7,1,7.54,1
10/5/2022 10:00,21,1,1.24,1,1.61,1,552,1,84.8,1,7.55,1
10/5/2022 10:15,21,1,1.27,1,1.94,1,552,1,85.3,1,7.58,1
10/5/2022 10:30,21,1,1.31,1,2.24,1,553,1,85.6,1,7.62,1
10/5/2022 10:45,21.1,1,1.34,1,1.82,1,554,1,85.5,1,7.6,1
10/5/2022 11:00,21,1,1.37,1,1.84,1,555,1,86,1,7.65,1
10/5/2022 11:15,21,1,1.4,1,1.67,1,573,1,87,1,7.74,1
10/5/2022 11:30,21.1,1,1.44,1,2,1,592,1,87.6,1,7.78,1
10/5/2022 11:45,21.1,1,1.47,1,1.77,1,601,1,89.2,1,7.92,1
10/5/2022 12:00,21.1,1,1.51,1,1.67,1,604,1,89.8,1,7.97,1
10/5/2022 12:15,21.1,1,1.54,1,1.74,1,604,1,90.3,1,8.01,1
10/5/2022 12:30,21.1,1,1.57,1,2.05,1,612,1,91.2,1,8.1,1
10/5/2022 12:45,21.2,1,1.61,1,2.77,1,624,1,92.5,1,8.2,1
10/5/2022 13:00,21.3,1,1.64,1,1.93,1,637,1,93.8,1,8.31,1
10/5/2022 13:15,21.3,1,1.67,1,2.3,1,649,1,95.2,1,8.42,1
10/5/2022 13:30,21.3,1,1.7,1,1.79,1,662,1,95.2,1,8.42,1
10/5/2022 13:45,21.4,1,1.73,1,1.85,1,672,1,95.8,1,8.46,1
10/5/2022 14:00,21.4,1,1.75,1,1.55,1,681,1,96.4,1,8.52,1
10/5/2022 14:15,21.4,1,1.78,1,1.72,1,692,1,97.1,1,8.57,1
10/5/2022 14:30,21.4,1,1.8,1,1.72,1,698,1,97.3,1,8.58,1
10/5/2022 14:45,21.5,1,1.81,1,1.67,1,699,1,96.3,1,8.49,1
10/5/2022 15:00,21.5,1,1.82,1,1.75,1,699,1,95.8,1,8.44,1
10/5/2022 15:15,21.5,1,1.82,1,1.19,1,698,1,96.6,1,8.5,1
10/5/2022 15:30,21.6,1,1.82,1,3.08,1,699,1,94.5,1,8.32,1
10/5/2022 15:45,21.6,1,1.8,1,1.99,1,699,1,95.5,1,8.4,1
10/5/2022 16:00,21.6,1,1.78,1,2.39,1,699,1,100.4,1,8.83,1
10/5/2022 16:15,21.6,1,1.76,1,1.83,1,688,1,101.2,1,8.9,1
10/5/2022 16:30,21.5,1,1.74,1,2.19,1,695,1,100.9,1,8.88,1
10/5/2022 16:45,21.5,1,1.71,1,3.27,1,693,1,100.6,1,8.86,1
10/5/2022 17:00,21.5,1,1.69,1,2.17,1,692,1,99.2,1,8.75,1
10/5/2022 17:15,21.4,1,1.66,1,2.15,1,647,1,98.2,1,8.66,1
10/5/2022 17:30,21.4,1,1.63,1,2.75,1,612,1,97,1,8.56,1
10/5/2022 17:45,21.4,1,1.61,1,2.62,1,648,1,97.1,1,8.57,1
10/5/2022 18:00,21.4,1,1.58,1,2.42,1,650,1,96.4,1,8.51,1
10/5/2022 18:15,21.4,1,1.56,1,1.9,1,639,1,95.2,1,8.41,1
10/5/2022 18:30,21.4,1,1.53,1,2.05,1,621,1,93.7,1,8.28,1
10/5/2022 18:45,21.4,1,1.5,1,1.78,1,610,1,92.9,1,8.21,1
10/5/2022 19:00,21.3,1,1.48,1,1.74,1,606,1,92.5,1,8.18,1
10/5/2022 19:15,21.3,1,1.45,1,1.49,1,606,1,92.3,1,8.16,1
10/5/2022 19:30,21.3,1,1.44,1,1.62,1,599,1,91.5,1,8.09,1
10/5/2022 19:45,21.3,1,1.42,1,1.42,1,592,1,90.9,1,8.04,1
10/5/2022 20:00,21.3,1,1.42,1,1.4,1,590,1,90,1,7.96,1
10/5/2022 20:15,21.3,1,1.42,1,1.7,1,587,1,89.9,1,7.95,1
10/5/2022 20:30,21.3,1,1.44,1,1.18,1,588,1,87.2,1,7.71,1
10/5/2022 20:45,21.3,1,1.46,1,1.05,1,588,1,85.2,1,7.53,1
10/5/2022 21:00,21.3,1,1.49,1,1.15,1,583,1,87.1,1,7.71,1
10/5/2022 21:15,21.3,1,1.52,1,4.14,1,582,1,87.9,1,7.77,1
10/5/2022 21:30,21.3,1,1.55,1,1.46,1,586,1,89.3,1,7.9,1
10/5/2022 21:45,21.3,1,1.59,1,1.92,1,593,1,90.2,1,7.98,1
10/5/2022 22:00,21.3,1,1.62,1,1.71,1,598,1,90,1,7.97,1
10/5/2022 22:15,21.3,1,1.65,1,2.64,1,617,1,91.1,1,8.06,1
10/5/2022 22:30,21.3,1,1.69,1,2.33,1,669,1,93.1,1,8.24,1
10/5/2022 22:45,21.3,1,1.72,1,2.68,1,695,1,94.4,1,8.35,1
10/5/2022 23:00,21.3,1,1.76,1,2.78,1,691,1,94.3,1,8.34,1
10/5/2022 23:15,21.3,1,1.8,1,2.53,1,690,1,94.8,1,8.39,1
10/5/2022 23:30,21.3,1,1.83,1,2.13,1,697,1,95,1,8.4,1
10/5/2022 23:45,21.3,1,1.87,1,1.87,1,719,1,95.8,1,8.47,1
10/6/2022 0:00,21.3,1,1.9,1,1.93,1,728,1,95.7,1,8.46,1
10/6/2022 0:15,21.3,1,1.94,1,2.12,1,736,1,95.4,1,8.44,1
10/6/2022 0:30,21.3,1,1.97,1,5.08,1,748,1,95.2,1,8.42,1
10/6/2022 0:45,21.3,1,1.99,1,1.62,1,756,1,94.7,1,8.38,1
10/6/2022 1:00,21.3,1,2.02,1,1.43,1,768,1,94.3,1,8.34,1
10/6/2022 1:15,21.3,1,2.04,1,1.63,1,785,1,94.4,1,8.35,1
10/6/2022 1:30,21.3,1,2.05,1,1.46,1,797,1,93.8,1,8.3,1
10/6/2022 1:45,21.3,1,2.06,1,1.25,1,797,1,92.6,1,8.19,1
10/6/2022 2:00,21.3,1,2.05,1,1.21,1,816,1,92.7,1,8.19,1
10/6/2022 2:15,21.3,1,2.04,1,1.51,1,832,1,91.9,1,8.12,1
10/6/2022 2:30,21.2,1,2.02,1,2.09,1,783,1,95.1,1,8.42,1
10/6/2022 2:45,21.3,1,1.99,1,2.11,1,826,1,96.6,1,8.54,1
10/6/2022 3:00,21.2,1,1.96,1,2.08,1,803,1,96.7,1,8.56,1
10/6/2022 3:15,21.2,1,1.93,1,2.33,1,693,1,96.2,1,8.53,1
10/6/2022 3:30,21.2,1,1.9,1,1.98,1,739,1,95.9,1,8.5,1
10/6/2022 3:45,21.2,1,1.87,1,2.03,1,666,1,95.1,1,8.44,1
10/6/2022 4:00,21.2,1,1.84,1,2.75,1,599,1,94.6,1,8.39,1
10/6/2022 4:15,21.2,1,1.81,1,2.19,1,664,1,94.8,1,8.41,1
10/6/2022 4:30,21.2,1,1.78,1,2.08,1,665,1,94.3,1,8.37,1
10/6/2022 4:45,21.1,1,1.75,1,2.27,1,647,1,93.2,1,8.27,1
10/6/2022 5:00,21.1,1,1.71,1,2.14,1,639,1,92.2,1,8.19,1
10/6/2022 5:15,21.1,1,1.68,1,2.12,1,648,1,92.2,1,8.19,1
10/6/2022 5:30,21.1,1,1.64,1,2.17,1,644,1,91.9,1,8.16,1
10/6/2022 5:45,21.1,1,1.61,1,2.34,1,632,1,90.9,1,8.08,1
10/6/2022 6:00,21.1,1,1.57,1,2.3,1,623,1,90.3,1,8.02,1
10/6/2022 6:15,21.1,1,1.54,1,2.22,1,619,1,89.8,1,7.98,1
10/6/2022 6:30,21.1,1,1.5,1,2.02,1,612,1,89.4,1,7.95,1
10/6/2022 6:45,21.1,1,1.47,1,5.01,1,603,1,88.4,1,7.86,1
10/6/2022 7:00,21.1,1,1.43,1,1.81,1,595,1,87.4,1,7.77,1
10/6/2022 7:15,21.1,1,1.4,1,2.5,1,590,1,86.7,1,7.71,1
10/6/2022 7:30,21.1,1,1.36,1,3.07,1,586,1,86.2,1,7.66,1
10/6/2022 7:45,21.1,1,1.33,1,1.93,1,581,1,85.8,1,7.62,1
10/6/2022 8:00,21.1,1,1.29,1,4.4,1,577,1,85.7,1,7.62,1
10/6/2022 8:15,21.1,1,1.26,1,2.9,1,572,1,85.4,1,7.59,1
10/6/2022 8:30,21.1,1,1.23,1,3.32,1,570,1,85.2,1,7.57,1
10/6/2022 8:45,21.1,1,1.2,1,3.53,1,569,1,85.1,1,7.56,1
10/6/2022 9:00,21.1,1,1.17,1,3.4,1,568,1,85.2,1,7.57,1
10/6/2022 9:15,21.1,1,1.15,1,2.64,1,566,1,84.6,1,7.51,1
10/6/2022 9:30,21.2,1,1.14,1,2.58,1,565,1,84.8,1,7.52,1
10/6/2022 9:45,21.2,1,1.13,1,30.49,1,564,1,84.6,1,7.51,1
10/6/2022 10:00,21.2,1,1.14,1,1.95,1,564,1,80.1,1,7.09,1
10/6/2022 10:15,21.2,1,1.17,1,2.32,1,564,1,79.9,1,7.08,1
10/6/2022 10:30,21.2,1,1.2,1,2.07,1,564,1,80.9,1,7.17,1
10/6/2022 10:45,21.3,1,1.24,1,2.32,1,565,1,83.6,1,7.4,1
10/6/2022 11:00,21.3,1,1.27,1,2.44,1,566,1,84.4,1,7.47,1
10/6/2022 11:15,21.3,1,1.31,1,2.38,1,567,1,84.4,1,7.47,1
10/6/2022 11:30,21.3,1,1.34,1,3.87,1,570,1,85.7,1,7.58,1
10/6/2022 11:45,21.4,1,1.37,1,2.31,1,580,1,86.7,1,7.66,1
10/6/2022 12:00,21.4,1,1.4,1,3.21,1,607,1,88.4,1,7.81,1
10/6/2022 12:15,21.5,1,1.44,1,2.61,1,626,1,90.7,1,8,1
10/6/2022 12:30,21.5,1,1.47,1,2.44,1,629,1,91.9,1,8.1,1
10/6/2022 12:45,21.5,1,1.51,1,2.34,1,634,1,92.5,1,8.15,1
10/6/2022 13:00,21.5,1,1.54,1,1.91,1,638,1,92.2,1,8.12,1
10/6/2022 13:15,21.6,1,1.58,1,2.27,1,645,1,93.2,1,8.2,1
10/6/2022 13:30,21.6,1,1.61,1,2.32,1,655,1,94.5,1,8.31,1
10/6/2022 13:45,21.7,1,1.65,1,2.25,1,672,1,96.5,1,8.47,1
10/6/2022 14:00,21.7,1,1.68,1,2.1,1,682,1,97.2,1,8.53,1
10/6/2022 14:15,21.7,1,1.72,1,3.07,1,693,1,98.1,1,8.61,1
10/6/2022 14:30,21.8,1,1.75,1,2.57,1,709,1,98.7,1,8.65,1
10/6/2022 14:45,21.8,1,1.78,1,2.15,1,722,1,99.2,1,8.68,1
10/6/2022 15:00,21.9,1,1.8,1,2.48,1,726,1,99.3,1,8.69,1
10/6/2022 15:15,21.9,1,1.82,1,2.23,1,724,1,100.2,1,8.76,1
10/6/2022 15:30,21.9,1,1.83,1,2.34,1,727,1,100.9,1,8.82,1
10/6/2022 15:45,21.9,1,1.84,1,2.04,1,726,1,100.3,1,8.76,1
10/6/2022 16:00,21.9,1,1.84,1,1.88,1,727,1,98.5,1,8.61,1
10/6/2022 16:15,21.9,1,1.83,1,1.71,1,730,1,95.9,1,8.38,1
10/6/2022 16:30,21.9,1,1.81,1,1.9,1,735,1,97.8,1,8.54,1
10/6/2022 16:45,21.9,1,1.79,1,2.09,1,734,1,102.3,1,8.93,1
10/6/2022 17:00,21.9,1,1.76,1,2.5,1,725,1,101.9,1,8.91,1
10/6/2022 17:15,21.9,1,1.74,1,2.26,1,722,1,100.9,1,8.83,1
10/6/2022 17:30,21.8,1,1.71,1,2.31,1,719,1,100.7,1,8.82,1
10/6/2022 17:45,21.8,1,1.69,1,2.47,1,699,1,99.7,1,8.74,1
10/6/2022 18:00,21.7,1,1.66,1,2.66,1,621,1,98.2,1,8.61,1
10/6/2022 18:15,21.7,1,1.63,1,3.31,1,629,1,97.6,1,8.57,1
10/6/2022 18:30,21.7,1,1.6,1,2.74,1,660,1,97.5,1,8.56,1
10/6/2022 18:45,21.7,1,1.57,1,3.76,1,657,1,96.5,1,8.47,1
10/6/2022 19:00,21.7,1,1.54,1,2.49,1,649,1,95.3,1,8.37,1
10/6/2022 19:15,21.6,1,1.52,1,2.75,1,640,1,94,1,8.26,1
10/6/2022 19:30,21.6,1,1.49,1,2.65,1,643,1,94,1,8.26,1
10/6/2022 19:45,21.6,1,1.46,1,2.64,1,642,1,93.6,1,8.23,1
10/6/2022 20:00,21.6,1,1.43,1,2.13,1,630,1,92.5,1,8.14,1
10/6/2022 20:15,21.6,1,1.41,1,2.13,1,630,1,92,1,8.09,1
10/6/2022 20:30,21.6,1,1.38,1,1.84,1,619,1,91.2,1,8.03,1
10/6/2022 20:45,21.6,1,1.37,1,1.84,1,616,1,90.9,1,8,1
10/6/2022 21:00,21.5,1,1.36,1,1.61,1,615,1,90.2,1,7.95,1
10/6/2022 21:15,21.5,1,1.36,1,2.06,1,606,1,89.3,1,7.86,1
10/6/2022 21:30,21.5,1,1.37,1,1.19,1,607,1,87.3,1,7.69,1
10/6/2022 21:45,21.5,1,1.4,1,1.72,1,602,1,82.9,1,7.3,1
10/6/2022 22:00,21.5,1,1.43,1,1.49,1,603,1,86.1,1,7.59,1
10/6/2022 22:15,21.5,1,1.46,1,2.88,1,594,1,87.1,1,7.67,1
10/6/2022 22:30,21.5,1,1.5,1,1.78,1,601,1,88.5,1,7.8,1
10/6/2022 22:45,21.5,1,1.53,1,2.02,1,605,1,88.8,1,7.82,1
10/6/2022 23:00,21.5,1,1.57,1,1.99,1,610,1,89.5,1,7.89,1
10/6/2022 23:15,21.5,1,1.6,1,2.58,1,640,1,90.6,1,7.98,1
10/6/2022 23:30,21.6,1,1.64,1,2.26,1,686,1,92.8,1,8.16,1
10/6/2022 23:45,21.6,1,1.68,1,2.72,1,700,1,93.2,1,8.2,1
10/7/2022 0:00,21.5,1,1.72,1,2.12,1,694,1,94,1,8.27,1
10/7/2022 0:15,21.5,1,1.75,1,2.19,1,684,1,93.5,1,8.23,1
10/7/2022 0:30,21.5,1,1.79,1,2.47,1,697,1,94.1,1,8.29,1
10/7/2022 0:45,21.5,1,1.83,1,2.3,1,712,1,94.1,1,8.28,1
10/7/2022 1:00,21.5,1,1.86,1,3.19,1,741,1,95.3,1,8.39,1
10/7/2022 1:15,21.6,1,1.9,1,2.28,1,769,1,95.6,1,8.41,1
10/7/2022 1:30,21.6,1,1.93,1,2.38,1,784,1,95.8,1,8.43,1
10/7/2022 1:45,21.5,1,1.96,1,2.27,1,781,1,95.5,1,8.41,1
10/7/2022 2:00,21.5,1,1.99,1,2.43,1,794,1,95.5,1,8.41,1
10/7/2022 2:15,21.5,1,2.01,1,2.69,1,793,1,95.4,1,8.4,1
10/7/2022 2:30,21.5,1,2.03,1,2.05,1,798,1,95,1,8.37,1
10/7/2022 2:45,21.5,1,2.04,1,1.81,1,819,1,94.4,1,8.31,1
10/7/2022 3:00,21.5,1,2.04,1,1.96,1,835,1,93.7,1,8.25,1
10/7/2022 3:15,21.5,1,2.04,1,1.66,1,847,1,90.8,1,8,1
10/7/2022 3:30,21.5,1,2.02,1,1.82,1,851,1,89.6,1,7.88,1
10/7/2022 3:45,21.4,1,2,1,2.66,1,737,1,93.9,1,8.29,1
10/7/2022 4:00,21.5,1,1.97,1,2.49,1,841,1,95.9,1,8.45,1
10/7/2022 4:15,21.5,1,1.94,1,2.71,1,819,1,95.9,1,8.45,1
10/7/2022 4:30,21.4,1,1.91,1,2.32,1,743,1,95.6,1,8.44,1
10/7/2022 4:45,21.4,1,1.89,1,2.48,1,731,1,95.5,1,8.42,1
10/7/2022 5:00,21.3,1,1.86,1,3.14,1,589,1,94.7,1,8.37,1
10/7/2022 5:15,21.4,1,1.82,1,2.67,1,613,1,94.3,1,8.33,1
10/7/2022 5:30,21.4,1,1.79,1,2.78,1,665,1,94.4,1,8.34,1
10/7/2022 5:45,21.4,1,1.76,1,2.81,1,664,1,94,1,8.31,1
10/7/2022 6:00,21.3,1,1.73,1,2.56,1,646,1,92,1,8.13,1
10/7/2022 6:15,21.3,1,1.7,1,2.61,1,654,1,91.8,1,8.11,1
10/7/2022 6:30,21.3,1,1.66,1,2.48,1,663,1,92.1,1,8.14,1
10/7/2022 6:45,21.3,1,1.63,1,2.25,1,658,1,91.5,1,8.09,1
10/7/2022 7:00,21.3,1,1.59,1,2.07,1,646,1,90.6,1,8.01,1
10/7/2022 7:15,21.3,1,1.56,1,2.28,1,642,1,90.3,1,7.98,1
10/7/2022 7:30,21.3,1,1.52,1,2.09,1,638,1,90.2,1,7.98,1
10/7/2022 7:45,21.3,1,1.48,1,2.14,1,635,1,90.2,1,7.98,1
10/7/2022 8:00,21.3,1,1.45,1,2.25,1,625,1,88.8,1,7.86,1
10/7/2022 8:15,21.3,1,1.41,1,2.25,1,616,1,87.8,1,7.77,1
10/7/2022 8:30,21.3,1,1.38,1,2.18,1,613,1,87.2,1,7.72,1
10/7/2022 8:45,21.3,1,1.34,1,2.21,1,609,1,86.9,1,7.69,1
10/7/2022 9:00,21.3,1,1.31,1,2.59,1,607,1,86.9,1,7.69,1
10/7/2022 9:15,21.3,1,1.27,1,2.03,1,601,1,86.2,1,7.62,1
10/7/2022 9:30,21.3,1,1.24,1,2.27,1,597,1,86.2,1,7.62,1
10/7/2022 9:45,21.4,1,1.22,1,1.95,1,594,1,85.6,1,7.57,1
10/7/2022 10:00,21.4,1,1.2,1,1.81,1,591,1,86.2,1,7.61,1
10/7/2022 10:15,21.4,1,1.19,1,1.96,1,589,1,85.1,1,7.51,1
10/7/2022 10:30,21.4,1,1.18,1,1.61,1,587,1,83.9,1,7.41,1
10/7/2022 10:45,21.4,1,1.2,1,2.1,1,587,1,81.6,1,7.2,1
10/7/2022 11:00,21.5,1,1.23,1,1.45,1,587,1,82.4,1,7.27,1
10/7/2022 11:15,21.5,1,1.27,1,3.14,1,588,1,86.4,1,7.61,1
10/7/2022 11:30,21.5,1,1.3,1,2.23,1,588,1,86.1,1,7.59,1
10/7/2022 11:45,21.5,1,1.34,1,1.86,1,590,1,85.8,1,7.56,1
