agency_cd,site_no,date_time,wtemp_inst,wtemp_inst_cd,spec_cond_inst,spec_cond_inst_cd,do_inst,do_inst_cd,p_h_inst,p_h_inst_cd,x_32316_inst,x_32316_inst_cd,ts213_ysi_exo_turb_inst,ts213_ysi_exo_turb_inst_cd,tz_cd
USGS,11312676,2022-07-18T11:00:00Z,25.8,P,452,P,6.9,P,7.5,P,1.76,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T11:15:00Z,25.7,P,447,P,6.8,P,7.5,P,1.78,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T11:30:00Z,25.8,P,457,P,6.8,P,7.5,P,1.71,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T11:45:00Z,25.8,P,446,P,6.7,P,7.4,P,1.75,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T12:00:00Z,25.7,P,452,P,6.5,P,7.5,P,1.84,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T12:15:00Z,25.7,P,447,P,6.7,P,7.5,P,1.76,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T12:30:00Z,25.7,P,464,P,6.8,P,7.5,P,1.63,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T12:45:00Z,25.8,P,457,P,6.9,P,7.5,P,1.58,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T13:00:00Z,25.7,P,450,P,6.9,P,7.5,P,1.6,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-07-18T13:15:00Z,25.7,P,451,P,7,P,7.5,P,1.52,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-07-18T13:30:00Z,25.7,P,448,P,7,P,7.6,P,1.4,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-18T13:45:00Z,25.7,P,446,P,7.1,P,7.6,P,1.44,P,3,P,Etc/GMT+8
USGS,11312676,2022-07-18T14:00:00Z,25.7,P,443,P,7.1,P,7.6,P,1.37,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-18T14:15:00Z,25.7,P,444,P,7.1,P,7.6,P,1.45,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-18T14:30:00Z,25.6,P,440,P,7.2,P,7.6,P,1.43,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-07-18T14:45:00Z,25.6,P,441,P,7.2,P,7.6,P,1.36,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-07-18T15:00:00Z,25.6,P,442,P,7.2,P,7.6,P,1.38,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-07-18T15:15:00Z,25.6,P,440,P,7.2,P,7.6,P,1.32,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-07-18T15:30:00Z,25.5,P,442,P,7.2,P,7.6,P,1.28,P,3.7,P,Etc/GMT+8
USGS,11312676,2022-07-18T15:45:00Z,25.5,P,441,P,7.2,P,7.6,P,1.22,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-07-18T16:00:00Z,25.5,P,439,P,7.2,P,7.6,P,1.28,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-07-18T16:15:00Z,25.4,P,439,P,7.2,P,7.6,P,1.3,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-07-18T16:30:00Z,25.4,P,438,P,7.2,P,7.6,P,1.34,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-18T16:45:00Z,25.4,P,435,P,7.2,P,7.6,P,1.29,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-18T17:00:00Z,25.4,P,430,P,7.2,P,7.6,P,1.34,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-07-18T17:15:00Z,25.4,P,419,P,7.2,P,7.6,P,1.38,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T17:30:00Z,25.5,P,422,P,7.2,P,7.6,P,1.28,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T17:45:00Z,25.5,P,422,P,7.2,P,7.6,P,1.31,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T18:00:00Z,25.6,P,424,P,7,P,7.6,P,0.92,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T18:15:00Z,25.6,P,428,P,7.2,P,7.6,P,1.2,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T18:30:00Z,25.8,P,435,P,7.2,P,7.6,P,1.57,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T18:45:00Z,25.7,P,441,P,7.3,P,7.6,P,1.36,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T19:00:00Z,25.8,P,437,P,7.4,P,7.6,P,1.43,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T19:15:00Z,25.9,P,438,P,7.5,P,7.6,P,1.52,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T19:30:00Z,25.9,P,434,P,7.5,P,7.6,P,1.64,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T19:45:00Z,26,P,438,P,7.5,P,7.6,P,1.72,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T20:00:00Z,26.1,P,429,P,7.6,P,7.6,P,1.66,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T20:15:00Z,26.1,P,435,P,7.5,P,7.6,P,1.78,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T20:30:00Z,26.2,P,435,P,7.6,P,7.6,P,1.86,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T20:45:00Z,26.3,P,436,P,7.6,P,7.6,P,1.9,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T21:00:00Z,26.4,P,442,P,7.6,P,7.6,P,2.02,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T21:15:00Z,26.4,P,439,P,7.6,P,7.6,P,2.06,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T21:30:00Z,26.4,P,445,P,7.5,P,7.6,P,2.13,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T21:45:00Z,26.5,P,453,P,7.6,P,7.6,P,2.18,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T22:00:00Z,26.5,P,458,P,7.6,P,7.6,P,2.13,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T22:15:00Z,26.5,P,460,P,7.7,P,7.6,P,2.2,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T22:30:00Z,26.5,P,466,P,7.6,P,7.6,P,2.18,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T22:45:00Z,26.5,P,465,P,7.6,P,7.6,P,2.04,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T23:00:00Z,26.5,P,469,P,7.6,P,7.6,P,1.99,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T23:15:00Z,26.5,P,471,P,7.6,P,7.6,P,2.15,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T23:30:00Z,26.5,P,470,P,7.6,P,7.6,P,2.08,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-18T23:45:00Z,26.5,P,472,P,7.6,P,7.6,P,2.04,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T00:00:00Z,26.5,P,474,P,7.6,P,7.6,P,2.06,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T00:15:00Z,26.5,P,473,P,7.6,P,7.6,P,1.94,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T00:30:00Z,26.5,P,471,P,7.6,P,7.6,P,1.94,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T00:45:00Z,26.5,P,468,P,7.4,P,7.6,P,2.2,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T01:00:00Z,26.5,P,469,P,7.7,P,7.6,P,2.18,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T01:15:00Z,26.5,P,473,P,7.4,P,7.6,P,2.06,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T01:30:00Z,26.4,P,465,P,7.4,P,7.6,P,1.97,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-19T01:45:00Z,26.5,P,445,P,7.3,P,7.5,P,1.98,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-19T02:00:00Z,26.4,P,461,P,7.3,P,7.5,P,1.88,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-07-19T02:15:00Z,26.4,P,458,P,7.2,P,7.5,P,1.84,P,3.6,P,Etc/GMT+8
USGS,11312676,2022-07-19T02:30:00Z,26.4,P,461,P,7.2,P,7.6,P,1.89,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-19T02:45:00Z,26.4,P,472,P,7.3,P,7.6,P,1.81,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-19T03:00:00Z,26.4,P,457,P,7.3,P,7.6,P,1.74,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-19T03:15:00Z,26.4,P,451,P,7.3,P,7.6,P,1.7,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-19T03:30:00Z,26.4,P,449,P,7.3,P,7.6,P,1.79,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-19T03:45:00Z,26.4,P,443,P,7.3,P,7.6,P,1.72,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-19T04:00:00Z,26.3,P,446,P,7.3,P,7.6,P,1.62,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-19T04:15:00Z,26.3,P,438,P,7.3,P,7.6,P,1.61,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-19T04:30:00Z,26.3,P,438,P,7.4,P,7.6,P,1.5,P,3,P,Etc/GMT+8
USGS,11312676,2022-07-19T04:45:00Z,26.2,P,441,P,7.4,P,7.6,P,1.5,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-19T05:00:00Z,26.2,P,444,P,7.4,P,7.6,P,1.59,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-19T05:15:00Z,26.2,P,443,P,7.4,P,7.7,P,1.63,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-19T05:30:00Z,26.2,P,443,P,7.5,P,7.7,P,1.67,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-19T05:45:00Z,26.2,P,441,P,7.5,P,7.7,P,1.68,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-07-19T06:00:00Z,26.1,P,444,P,7.5,P,7.7,P,1.69,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-07-19T06:15:00Z,26.1,P,448,P,7.5,P,7.7,P,1.68,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-07-19T06:30:00Z,26.1,P,448,P,7.6,P,7.7,P,1.75,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-07-19T06:45:00Z,26,P,446,P,7.5,P,7.7,P,1.74,P,2.4,P,Etc/GMT+8
USGS,11312676,2022-07-19T07:00:00Z,26,P,440,P,7.5,P,7.7,P,1.7,P,2.4,P,Etc/GMT+8
USGS,11312676,2022-07-19T07:15:00Z,26,P,445,P,7.5,P,7.7,P,1.68,P,2.5,P,Etc/GMT+8
USGS,11312676,2022-07-19T07:30:00Z,26,P,449,P,7.5,P,7.7,P,1.75,P,2.4,P,Etc/GMT+8
USGS,11312676,2022-07-19T07:45:00Z,26,P,445,P,7.4,P,7.6,P,1.77,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T08:00:00Z,26,P,444,P,7.2,P,7.6,P,1.94,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T08:15:00Z,26.2,P,445,P,7.2,P,7.6,P,1.92,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T08:30:00Z,26.1,P,448,P,7.5,P,7.6,P,1.89,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T08:45:00Z,26.1,P,449,P,7.4,P,7.6,P,1.82,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T09:00:00Z,25.9,P,439,P,7.4,P,7.6,P,1.74,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T09:15:00Z,25.9,P,437,P,7.3,P,7.6,P,1.92,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T09:30:00Z,25.9,P,445,P,7.3,P,7.6,P,1.75,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T09:45:00Z,26,P,450,P,7.3,P,7.6,P,1.81,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T10:00:00Z,25.9,P,452,P,7.2,P,7.6,P,1.77,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T10:15:00Z,25.9,P,441,P,7.1,P,7.6,P,1.7,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T10:30:00Z,25.9,P,446,P,7.1,P,7.6,P,1.66,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T10:45:00Z,25.9,P,451,P,7,P,7.5,P,1.76,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T11:00:00Z,25.8,P,448,P,7,P,7.5,P,1.64,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T11:15:00Z,25.8,P,452,P,7,P,7.5,P,1.6,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T11:30:00Z,25.8,P,456,P,6.9,P,7.5,P,1.64,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T11:45:00Z,25.9,P,442,P,7,P,7.5,P,1.63,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T12:00:00Z,25.9,P,455,P,6.9,P,7.5,P,1.59,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T12:15:00Z,25.9,P,456,P,6.8,P,7.5,P,1.62,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T12:30:00Z,25.9,P,452,P,6.9,P,7.5,P,1.56,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T12:45:00Z,25.9,P,455,P,6.9,P,7.5,P,1.62,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T13:00:00Z,25.9,P,451,P,6.8,P,7.5,P,1.64,P,3,P,Etc/GMT+8
USGS,11312676,2022-07-19T13:15:00Z,25.9,P,452,P,6.2,P,7.4,P,1.47,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-07-19T13:30:00Z,25.9,P,456,P,6.6,P,7.5,P,1.81,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T13:45:00Z,25.8,P,447,P,6.6,P,7.5,P,1.42,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T14:00:00Z,25.8,P,443,P,6.9,P,7.5,P,1.49,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-07-19T14:15:00Z,25.9,P,442,P,6.8,P,7.5,P,1.34,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-07-19T14:30:00Z,25.9,P,436,P,6.9,P,7.5,P,1.54,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-07-19T14:45:00Z,25.9,P,441,P,7,P,7.5,P,1.54,P,2.6,P,Etc/GMT+8
USGS,11312676,2022-07-19T15:00:00Z,25.9,P,439,P,7,P,7.6,P,1.53,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-07-19T15:15:00Z,25.9,P,433,P,7.1,P,7.6,P,1.68,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-19T15:30:00Z,25.9,P,432,P,7.1,P,7.6,P,1.58,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-19T15:45:00Z,25.9,P,437,P,7.1,P,7.6,P,1.57,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-07-19T16:00:00Z,25.9,P,428,P,7.2,P,7.6,P,1.52,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-19T16:15:00Z,25.9,P,441,P,7.2,P,7.6,P,1.52,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-19T16:30:00Z,25.9,P,436,P,7.2,P,7.6,P,1.46,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-19T16:45:00Z,25.9,P,433,P,7.2,P,7.6,P,1.55,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-19T17:00:00Z,25.8,P,427,P,7.2,P,7.6,P,1.42,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-19T17:15:00Z,25.8,P,429,P,7.2,P,7.6,P,1.41,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-19T17:30:00Z,25.8,P,430,P,7.2,P,7.6,P,1.4,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-19T17:45:00Z,25.8,P,430,P,7.2,P,7.6,P,1.37,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-19T18:00:00Z,25.8,P,428,P,7.2,P,7.6,P,1.31,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-19T18:15:00Z,25.8,P,423,P,7.2,P,7.6,P,1.39,P,3,P,Etc/GMT+8
USGS,11312676,2022-07-19T18:30:00Z,25.8,P,424,P,7.2,P,7.6,P,1.46,P,3.9,P,Etc/GMT+8
USGS,11312676,2022-07-19T18:45:00Z,25.8,P,421,P,7.2,P,7.6,P,1.5,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T19:00:00Z,25.9,P,421,P,7.2,P,7.6,P,1.38,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-07-19T19:15:00Z,26.1,P,422,P,7.2,P,7.6,P,1.34,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T19:30:00Z,26.1,P,416,P,7.4,P,7.6,P,1.54,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T19:45:00Z,26.1,P,419,P,7.4,P,7.6,P,1.54,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T20:00:00Z,26.1,P,421,P,7.3,P,7.6,P,1.48,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T20:15:00Z,26.2,P,434,P,7.5,P,7.6,P,1.42,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T20:30:00Z,26.4,P,432,P,7.6,P,7.6,P,1.59,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T20:45:00Z,26.4,P,430,P,7.6,P,7.6,P,1.6,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T21:00:00Z,26.5,P,429,P,7.6,P,7.6,P,1.66,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T21:15:00Z,26.5,P,442,P,7.6,P,7.6,P,1.59,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T21:30:00Z,26.6,P,433,P,7.7,P,7.6,P,1.84,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T21:45:00Z,26.6,P,432,P,7.7,P,7.6,P,1.95,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T22:00:00Z,26.7,P,429,P,7.8,P,7.6,P,2.09,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T22:15:00Z,26.7,P,431,P,7.8,P,7.6,P,2.22,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T22:30:00Z,26.8,P,445,P,7.8,P,7.6,P,2.32,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T22:45:00Z,26.8,P,452,P,7.9,P,7.6,P,2.54,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T23:00:00Z,26.8,P,449,P,7.9,P,7.6,P,2.48,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T23:15:00Z,26.8,P,454,P,7.9,P,7.6,P,2.66,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T23:30:00Z,26.7,P,476,P,7.8,P,7.6,P,2.52,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-19T23:45:00Z,26.7,P,478,P,7.8,P,7.6,P,2.5,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T00:00:00Z,26.6,P,485,P,7.8,P,7.6,P,2.43,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T00:15:00Z,26.6,P,477,P,7.7,P,7.6,P,2.32,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T00:30:00Z,26.6,P,485,P,7.7,P,7.6,P,2.27,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T00:45:00Z,26.6,P,484,P,7.7,P,7.6,P,2.27,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T01:00:00Z,26.5,P,490,P,7.7,P,7.6,P,2.33,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T01:15:00Z,26.5,P,480,P,7.3,P,7.6,P,2.6,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T01:30:00Z,26.6,P,478,P,7.5,P,7.6,P,2.26,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T01:45:00Z,26.5,P,480,P,7.5,P,7.6,P,2.1,P,4,P,Etc/GMT+8
USGS,11312676,2022-07-20T02:00:00Z,26.5,P,466,P,7.4,P,7.6,P,1.9,P,2.7,P,Etc/GMT+8
USGS,11312676,2022-07-20T02:15:00Z,26.6,P,452,P,7.5,P,7.6,P,2.11,P,3.5,P,Etc/GMT+8
USGS,11312676,2022-07-20T02:30:00Z,26.6,P,447,P,7.5,P,7.6,P,2.03,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-07-20T02:45:00Z,26.6,P,451,P,7.4,P,7.6,P,2.05,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-20T03:00:00Z,26.6,P,444,P,7.4,P,7.6,P,1.88,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-20T03:15:00Z,26.5,P,446,P,7.4,P,7.6,P,1.77,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-20T03:30:00Z,26.5,P,443,P,7.4,P,7.6,P,1.78,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-20T03:45:00Z,26.5,P,445,P,7.4,P,7.6,P,1.74,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-20T04:00:00Z,26.5,P,444,P,7.4,P,7.6,P,1.75,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-20T04:15:00Z,26.4,P,444,P,7.4,P,7.6,P,1.66,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-20T04:30:00Z,26.4,P,449,P,7.4,P,7.6,P,1.59,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-20T04:45:00Z,26.3,P,444,P,7.4,P,7.6,P,1.54,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-20T05:00:00Z,26.3,P,446,P,7.4,P,7.6,P,1.43,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-20T05:15:00Z,26.2,P,447,P,7.4,P,7.7,P,1.51,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-20T05:30:00Z,26.2,P,449,P,7.5,P,7.7,P,1.57,P,3.2,P,Etc/GMT+8
USGS,11312676,2022-07-20T05:45:00Z,26.1,P,439,P,7.5,P,7.7,P,1.55,P,3.1,P,Etc/GMT+8
USGS,11312676,2022-07-20T06:00:00Z,26.1,P,438,P,7.5,P,7.7,P,1.56,P,3,P,Etc/GMT+8
USGS,11312676,2022-07-20T06:15:00Z,26.1,P,441,P,7.5,P,7.7,P,1.53,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-20T06:30:00Z,26,P,435,P,7.6,P,7.7,P,1.56,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-20T06:45:00Z,26,P,437,P,7.5,P,7.7,P,1.52,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-20T07:00:00Z,26,P,435,P,7.5,P,7.7,P,1.54,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-20T07:15:00Z,25.9,P,437,P,7.5,P,7.7,P,1.52,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-20T07:30:00Z,25.9,P,433,P,7.5,P,7.7,P,1.5,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-20T07:45:00Z,25.8,P,426,P,7.5,P,7.7,P,1.56,P,2.9,P,Etc/GMT+8
USGS,11312676,2022-07-20T08:00:00Z,25.8,P,437,P,7.5,P,7.7,P,1.57,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-20T08:15:00Z,25.8,P,442,P,7.5,P,7.7,P,1.6,P,6.7,P,Etc/GMT+8
USGS,11312676,2022-07-20T08:30:00Z,25.8,P,424,P,7.4,P,7.7,P,1.54,P,3.4,P,Etc/GMT+8
USGS,11312676,2022-07-20T08:45:00Z,25.9,P,443,P,7.4,P,7.6,P,1.86,P,2.8,P,Etc/GMT+8
USGS,11312676,2022-07-20T09:00:00Z,26,P,428,P,7.3,P,7.6,P,1.93,P,4.6,P,Etc/GMT+8
USGS,11312676,2022-07-20T09:15:00Z,26,P,414,P,7.5,P,7.6,P,1.8,P,3.3,P,Etc/GMT+8
USGS,11312676,2022-07-20T09:30:00Z,25.9,P,417,P,7.4,P,7.6,P,1.65,P,5.1,P,Etc/GMT+8
USGS,11312676,2022-07-20T09:45:00Z,25.7,P,421,P,7.4,P,7.6,P,1.49,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T10:00:00Z,25.7,P,423,P,7.3,P,7.6,P,1.48,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T10:15:00Z,25.7,P,432,P,7.3,P,7.6,P,1.52,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T10:30:00Z,25.7,P,433,P,7.3,P,7.6,P,1.46,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T10:45:00Z,25.8,P,432,P,7.3,P,7.6,P,1.5,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T11:00:00Z,25.7,P,422,P,7.2,P,7.6,P,1.46,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T11:15:00Z,25.7,P,426,P,7.1,P,7.6,P,1.5,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T11:30:00Z,25.7,P,431,P,7.1,P,7.6,P,1.54,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T11:45:00Z,25.7,P,432,P,7.1,P,7.6,P,1.51,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T12:00:00Z,25.7,P,441,P,7,P,7.5,P,1.51,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T12:15:00Z,25.6,P,431,P,7,P,7.5,P,1.62,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T12:30:00Z,25.7,P,431,P,6.9,P,7.5,P,1.58,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T12:45:00Z,25.6,P,425,P,6.9,P,7.5,P,1.51,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T13:00:00Z,25.7,P,432,P,7,P,7.5,P,1.4,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T13:15:00Z,25.6,P,438,P,6.9,P,7.5,P,1.42,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T13:30:00Z,25.7,P,431,P,7,P,7.5,P,1.45,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T13:45:00Z,25.8,P,428,P,7,P,7.5,P,1.38,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T14:00:00Z,25.7,P,429,P,7,P,7.5,P,1.24,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T14:15:00Z,25.7,P,428,P,7,P,7.5,P,1.4,P,NA,NA,Etc/GMT+8
USGS,11312676,2022-07-20T14:30:00Z,25.7,P,428,P,7,P,7.5,P,1.36,P,NA,NA,Etc/GMT+8
